Kod;Nazwa;MIESIAC;Rodzaj ;Cena_i_wska�niki;Rok;Wartosc;Jednostka_miary;Atrybut
1200000;MALOPOLSKIE;maj;mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l;cena;2010;2,07;zł;
1200000;MALOPOLSKIE;maj;mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l;cena;2011;2,24;zł;
1200000;MALOPOLSKIE;maj;mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l;cena;2012;2,41;zł;
1200000;MALOPOLSKIE;maj;mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l;cena;2013;2,52;zł;
1200000;MALOPOLSKIE;maj;mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l;cena;2014;2,7;zł;
1200000;MALOPOLSKIE;maj;mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l;cena;2015;2,63;zł;
1200000;MALOPOLSKIE;maj;mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l;cena;2016;2,52;zł;
1200000;MALOPOLSKIE;maj;mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l;cena;2017;2,62;zł;
1200000;MALOPOLSKIE;maj;mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l;cena;2018;2,63;zł;
1200000;MALOPOLSKIE;maj;mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l;cena;2019;2,67;zł;
1200000;MALOPOLSKIE;maj;podkoszulek męski bawełniany, bez rękawa;cena;2006;;zł;
1200000;MALOPOLSKIE;maj;podkoszulek męski bawełniany, bez rękawa;cena;2007;;zł;
1200000;MALOPOLSKIE;maj;podkoszulek męski bawełniany, bez rękawa;cena;2008;;zł;
1200000;MALOPOLSKIE;maj;podkoszulek męski bawełniany, bez rękawa;cena;2009;;zł;
1200000;MALOPOLSKIE;maj;podkoszulek męski bawełniany, bez rękawa;cena;2010;;zł;
1200000;MALOPOLSKIE;maj;podkoszulek męski bawełniany, bez rękawa;cena;2011;;zł;
1200000;MALOPOLSKIE;maj;podkoszulek męski bawełniany, bez rękawa;cena;2012;;zł;
1200000;MALOPOLSKIE;maj;podkoszulek męski bawełniany, bez rękawa;cena;2013;;zł;
1200000;MALOPOLSKIE;maj;podkoszulek męski bawełniany, bez rękawa;cena;2014;;zł;
1200000;MALOPOLSKIE;maj;podkoszulek męski bawełniany, bez rękawa;cena;2015;;zł;
1200000;MALOPOLSKIE;maj;podkoszulek męski bawełniany, bez rękawa;cena;2016;;zł;
1200000;MALOPOLSKIE;maj;podkoszulek męski bawełniany, bez rękawa;cena;2017;;zł;
1200000;MALOPOLSKIE;maj;podkoszulek męski bawełniany, bez rękawa;cena;2018;24,76;zł;
1200000;MALOPOLSKIE;maj;podkoszulek męski bawełniany, bez rękawa;cena;2019;24,14;zł;
1200000;MALOPOLSKIE;maj;półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę;cena;2006;151,75;zł;
1200000;MALOPOLSKIE;maj;półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę;cena;2007;157,6;zł;
1200000;MALOPOLSKIE;maj;półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę;cena;2008;158,22;zł;
1200000;MALOPOLSKIE;maj;półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę;cena;2009;166,83;zł;
1200000;MALOPOLSKIE;maj;półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę;cena;2010;159,76;zł;
1200000;MALOPOLSKIE;maj;półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę;cena;2011;161,54;zł;
1200000;MALOPOLSKIE;maj;półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę;cena;2012;176,46;zł;
1200000;MALOPOLSKIE;maj;półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę;cena;2013;190,69;zł;
1200000;MALOPOLSKIE;maj;półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę;cena;2014;196,61;zł;
1200000;MALOPOLSKIE;maj;półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę;cena;2015;195,68;zł;
1200000;MALOPOLSKIE;maj;półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę;cena;2016;201,3;zł;
1200000;MALOPOLSKIE;maj;półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę;cena;2017;220,53;zł;
1200000;MALOPOLSKIE;maj;półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę;cena;2018;219,84;zł;
1200000;MALOPOLSKIE;maj;półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę;cena;2019;219,01;zł;
1200000;MALOPOLSKIE;maj;półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę;cena;2006;137,14;zł;
1200000;MALOPOLSKIE;maj;półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę;cena;2007;147,38;zł;
1200000;MALOPOLSKIE;maj;półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę;cena;2008;157,92;zł;
1200000;MALOPOLSKIE;maj;półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę;cena;2009;157,22;zł;
1200000;MALOPOLSKIE;maj;półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę;cena;2010;146,76;zł;
1200000;MALOPOLSKIE;maj;półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę;cena;2011;157,62;zł;
1200000;MALOPOLSKIE;maj;półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę;cena;2012;175,15;zł;
1200000;MALOPOLSKIE;maj;półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę;cena;2013;197,76;zł;
1200000;MALOPOLSKIE;maj;półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę;cena;2014;193,08;zł;
1200000;MALOPOLSKIE;maj;półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę;cena;2015;191,76;zł;
1200000;MALOPOLSKIE;maj;półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę;cena;2016;187,91;zł;
1200000;MALOPOLSKIE;maj;półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę;cena;2017;186,22;zł;
1200000;MALOPOLSKIE;maj;półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę;cena;2018;207,61;zł;
1200000;MALOPOLSKIE;maj;półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę;cena;2019;215,84;zł;
1200000;MALOPOLSKIE;maj;wizyta u lekarza specjalisty;cena;2006;50,54;zł;
1200000;MALOPOLSKIE;maj;wizyta u lekarza specjalisty;cena;2007;54;zł;
1200000;MALOPOLSKIE;maj;wizyta u lekarza specjalisty;cena;2008;56,92;zł;
1200000;MALOPOLSKIE;maj;wizyta u lekarza specjalisty;cena;2009;58,85;zł;
1200000;MALOPOLSKIE;maj;wizyta u lekarza specjalisty;cena;2010;61,38;zł;
1200000;MALOPOLSKIE;maj;wizyta u lekarza specjalisty;cena;2011;64,85;zł;
1200000;MALOPOLSKIE;maj;wizyta u lekarza specjalisty;cena;2012;72,15;zł;
1200000;MALOPOLSKIE;maj;wizyta u lekarza specjalisty;cena;2013;72,54;zł;
1200000;MALOPOLSKIE;maj;wizyta u lekarza specjalisty;cena;2014;78,69;zł;
1200000;MALOPOLSKIE;maj;wizyta u lekarza specjalisty;cena;2015;80,77;zł;
1200000;MALOPOLSKIE;maj;wizyta u lekarza specjalisty;cena;2016;85,38;zł;
1200000;MALOPOLSKIE;maj;wizyta u lekarza specjalisty;cena;2017;91,54;zł;
1200000;MALOPOLSKIE;maj;wizyta u lekarza specjalisty;cena;2018;97,69;zł;
1200000;MALOPOLSKIE;maj;wizyta u lekarza specjalisty;cena;2019;114,62;zł;
1200000;MALOPOLSKIE;maj;olej napędowy - za 1l;cena;2006;;zł;
1200000;MALOPOLSKIE;maj;olej napędowy - za 1l;cena;2007;;zł;
1200000;MALOPOLSKIE;maj;olej napędowy - za 1l;cena;2008;;zł;
1200000;MALOPOLSKIE;maj;olej napędowy - za 1l;cena;2009;;zł;
1200000;MALOPOLSKIE;maj;olej napędowy - za 1l;cena;2010;;zł;
1200000;MALOPOLSKIE;maj;olej napędowy - za 1l;cena;2011;;zł;
1200000;MALOPOLSKIE;maj;olej napędowy - za 1l;cena;2012;;zł;
1200000;MALOPOLSKIE;maj;olej napędowy - za 1l;cena;2013;5,34;zł;
1200000;MALOPOLSKIE;maj;olej napędowy - za 1l;cena;2014;5,36;zł;
1200000;MALOPOLSKIE;maj;olej napędowy - za 1l;cena;2015;4,7;zł;
1200000;MALOPOLSKIE;maj;olej napędowy - za 1l;cena;2016;4,12;zł;
1200000;MALOPOLSKIE;maj;olej napędowy - za 1l;cena;2017;4,39;zł;
1200000;MALOPOLSKIE;maj;olej napędowy - za 1l;cena;2018;4,98;zł;
1200000;MALOPOLSKIE;maj;olej napędowy - za 1l;cena;2019;5,22;zł;
1400000;MAZOWIECKIE;maj;bułka pszenna - za 50g;cena;2006;0,27;zł;
1400000;MAZOWIECKIE;maj;bułka pszenna - za 50g;cena;2007;0,31;zł;
1400000;MAZOWIECKIE;maj;bułka pszenna - za 50g;cena;2008;0,36;zł;
1400000;MAZOWIECKIE;maj;bułka pszenna - za 50g;cena;2009;0,37;zł;
1400000;MAZOWIECKIE;maj;bułka pszenna - za 50g;cena;2010;0,38;zł;
1400000;MAZOWIECKIE;maj;bułka pszenna - za 50g;cena;2011;0,42;zł;
1400000;MAZOWIECKIE;maj;bułka pszenna - za 50g;cena;2012;0,42;zł;
1400000;MAZOWIECKIE;maj;bułka pszenna - za 50g;cena;2013;0,4;zł;
1400000;MAZOWIECKIE;maj;bułka pszenna - za 50g;cena;2014;0,4;zł;
1400000;MAZOWIECKIE;maj;bułka pszenna - za 50g;cena;2015;0,38;zł;
1400000;MAZOWIECKIE;maj;bułka pszenna - za 50g;cena;2016;0,38;zł;
1400000;MAZOWIECKIE;maj;bułka pszenna - za 50g;cena;2017;0,39;zł;
1400000;MAZOWIECKIE;maj;bułka pszenna - za 50g;cena;2018;0,39;zł;
1400000;MAZOWIECKIE;maj;bułka pszenna - za 50g;cena;2019;0,43;zł;
1400000;MAZOWIECKIE;maj;kurczęta patroszone - za 1kg;cena;2006;5,66;zł;
1400000;MAZOWIECKIE;maj;kurczęta patroszone - za 1kg;cena;2007;6,41;zł;
1400000;MAZOWIECKIE;maj;kurczęta patroszone - za 1kg;cena;2008;6,59;zł;
1400000;MAZOWIECKIE;maj;kurczęta patroszone - za 1kg;cena;2009;7,38;zł;
1400000;MAZOWIECKIE;maj;kurczęta patroszone - za 1kg;cena;2010;6,5;zł;
1400000;MAZOWIECKIE;maj;kurczęta patroszone - za 1kg;cena;2011;7,58;zł;
1400000;MAZOWIECKIE;maj;kurczęta patroszone - za 1kg;cena;2012;7,72;zł;
1400000;MAZOWIECKIE;maj;kurczęta patroszone - za 1kg;cena;2013;7,95;zł;
1400000;MAZOWIECKIE;maj;kurczęta patroszone - za 1kg;cena;2014;7,46;zł;
1400000;MAZOWIECKIE;maj;kurczęta patroszone - za 1kg;cena;2015;6,95;zł;
1400000;MAZOWIECKIE;maj;kurczęta patroszone - za 1kg;cena;2016;7,14;zł;
1400000;MAZOWIECKIE;maj;kurczęta patroszone - za 1kg;cena;2017;6,97;zł;
1400000;MAZOWIECKIE;maj;kurczęta patroszone - za 1kg;cena;2018;7,43;zł;
1400000;MAZOWIECKIE;maj;kurczęta patroszone - za 1kg;cena;2019;7,83;zł;
1400000;MAZOWIECKIE;maj;kiełbasa wędzona - za 1kg;cena;2006;11,68;zł;
1400000;MAZOWIECKIE;maj;kiełbasa wędzona - za 1kg;cena;2007;11,94;zł;
1400000;MAZOWIECKIE;maj;kiełbasa wędzona - za 1kg;cena;2008;12,78;zł;
1400000;MAZOWIECKIE;maj;kiełbasa wędzona - za 1kg;cena;2009;14,45;zł;
1400000;MAZOWIECKIE;maj;kiełbasa wędzona - za 1kg;cena;2010;14,36;zł;
1400000;MAZOWIECKIE;maj;kiełbasa wędzona - za 1kg;cena;2011;13,89;zł;
1400000;MAZOWIECKIE;maj;kiełbasa wędzona - za 1kg;cena;2012;16,47;zł;
1400000;MAZOWIECKIE;maj;kiełbasa wędzona - za 1kg;cena;2013;17,62;zł;
1400000;MAZOWIECKIE;maj;kiełbasa wędzona - za 1kg;cena;2014;17,57;zł;
1400000;MAZOWIECKIE;maj;kiełbasa wędzona - za 1kg;cena;2015;16,28;zł;
1400000;MAZOWIECKIE;maj;kiełbasa wędzona - za 1kg;cena;2016;15,86;zł;
1400000;MAZOWIECKIE;maj;kiełbasa wędzona - za 1kg;cena;2017;;zł;
1400000;MAZOWIECKIE;maj;kiełbasa wędzona - za 1kg;cena;2018;;zł;
1400000;MAZOWIECKIE;maj;kiełbasa wędzona - za 1kg;cena;2019;;zł;
1400000;MAZOWIECKIE;maj;mleko krowie spożywcze o zawartości tłuszczu 3-3,5%, sterylizowane - za 1l;cena;2006;2,51;zł;
1400000;MAZOWIECKIE;maj;mleko krowie spożywcze o zawartości tłuszczu 3-3,5%, sterylizowane - za 1l;cena;2007;2,57;zł;
1400000;MAZOWIECKIE;maj;mleko krowie spożywcze o zawartości tłuszczu 3-3,5%, sterylizowane - za 1l;cena;2008;2,88;zł;
1400000;MAZOWIECKIE;maj;mleko krowie spożywcze o zawartości tłuszczu 3-3,5%, sterylizowane - za 1l;cena;2009;2,88;zł;
1400000;MAZOWIECKIE;maj;mleko krowie spożywcze o zawartości tłuszczu 3-3,5%, sterylizowane - za 1l;cena;2010;2,91;zł;
1400000;MAZOWIECKIE;maj;mleko krowie spożywcze o zawartości tłuszczu 3-3,5%, sterylizowane - za 1l;cena;2011;2,95;zł;
1400000;MAZOWIECKIE;maj;mleko krowie spożywcze o zawartości tłuszczu 3-3,5%, sterylizowane - za 1l;cena;2012;3,01;zł;
1400000;MAZOWIECKIE;maj;mleko krowie spożywcze o zawartości tłuszczu 3-3,5%, sterylizowane - za 1l;cena;2013;2,87;zł;
1400000;MAZOWIECKIE;maj;mleko krowie spożywcze o zawartości tłuszczu 3-3,5%, sterylizowane - za 1l;cena;2014;3,13;zł;
1400000;MAZOWIECKIE;maj;mleko krowie spożywcze o zawartości tłuszczu 3-3,5%, sterylizowane - za 1l;cena;2015;2,97;zł;
1400000;MAZOWIECKIE;maj;mleko krowie spożywcze o zawartości tłuszczu 3-3,5%, sterylizowane - za 1l;cena;2016;2,73;zł;
1400000;MAZOWIECKIE;maj;mleko krowie spożywcze o zawartości tłuszczu 3-3,5%, sterylizowane - za 1l;cena;2017;2,86;zł;
1400000;MAZOWIECKIE;maj;mleko krowie spożywcze o zawartości tłuszczu 3-3,5%, sterylizowane - za 1l;cena;2018;2,83;zł;
1400000;MAZOWIECKIE;maj;mleko krowie spożywcze o zawartości tłuszczu 3-3,5%, sterylizowane - za 1l;cena;2019;2,81;zł;
1400000;MAZOWIECKIE;maj;mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l;cena;2006;1,68;zł;
1400000;MAZOWIECKIE;maj;mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l;cena;2007;1,68;zł;
1400000;MAZOWIECKIE;maj;mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l;cena;2008;2,15;zł;
1400000;MAZOWIECKIE;maj;mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l;cena;2009;2,16;zł;
1400000;MAZOWIECKIE;maj;mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l;cena;2010;2,22;zł;
1400000;MAZOWIECKIE;maj;mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l;cena;2011;2,4;zł;
1400000;MAZOWIECKIE;maj;mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l;cena;2012;2,42;zł;
1400000;MAZOWIECKIE;maj;mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l;cena;2013;2,54;zł;
1400000;MAZOWIECKIE;maj;mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l;cena;2014;2,71;zł;
1400000;MAZOWIECKIE;maj;mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l;cena;2015;2,51;zł;
1400000;MAZOWIECKIE;maj;mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l;cena;2016;2,37;zł;
1400000;MAZOWIECKIE;maj;mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l;cena;2017;2,45;zł;
1400000;MAZOWIECKIE;maj;mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l;cena;2018;2,49;zł;
1400000;MAZOWIECKIE;maj;mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l;cena;2019;2,63;zł;
1400000;MAZOWIECKIE;maj;podkoszulek męski bawełniany, bez rękawa;cena;2006;;zł;
1400000;MAZOWIECKIE;maj;podkoszulek męski bawełniany, bez rękawa;cena;2007;;zł;
1400000;MAZOWIECKIE;maj;podkoszulek męski bawełniany, bez rękawa;cena;2008;;zł;
1400000;MAZOWIECKIE;maj;podkoszulek męski bawełniany, bez rękawa;cena;2009;;zł;
1400000;MAZOWIECKIE;maj;podkoszulek męski bawełniany, bez rękawa;cena;2010;;zł;
1400000;MAZOWIECKIE;maj;podkoszulek męski bawełniany, bez rękawa;cena;2011;;zł;
1400000;MAZOWIECKIE;maj;podkoszulek męski bawełniany, bez rękawa;cena;2012;;zł;
1400000;MAZOWIECKIE;maj;podkoszulek męski bawełniany, bez rękawa;cena;2013;;zł;
1400000;MAZOWIECKIE;maj;podkoszulek męski bawełniany, bez rękawa;cena;2014;;zł;
1400000;MAZOWIECKIE;maj;podkoszulek męski bawełniany, bez rękawa;cena;2015;;zł;
1400000;MAZOWIECKIE;maj;podkoszulek męski bawełniany, bez rękawa;cena;2016;;zł;
1400000;MAZOWIECKIE;maj;podkoszulek męski bawełniany, bez rękawa;cena;2017;;zł;
1400000;MAZOWIECKIE;maj;podkoszulek męski bawełniany, bez rękawa;cena;2018;26,89;zł;
1400000;MAZOWIECKIE;maj;podkoszulek męski bawełniany, bez rękawa;cena;2019;24,94;zł;
1400000;MAZOWIECKIE;maj;półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę;cena;2006;157,96;zł;
1400000;MAZOWIECKIE;maj;półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę;cena;2007;158,56;zł;
1400000;MAZOWIECKIE;maj;półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę;cena;2008;164,44;zł;
1400000;MAZOWIECKIE;maj;półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę;cena;2009;164,56;zł;
1400000;MAZOWIECKIE;maj;półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę;cena;2010;162,44;zł;
1400000;MAZOWIECKIE;maj;półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę;cena;2011;172,29;zł;
1400000;MAZOWIECKIE;maj;półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę;cena;2012;190,17;zł;
1400000;MAZOWIECKIE;maj;półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę;cena;2013;197,84;zł;
1400000;MAZOWIECKIE;maj;półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę;cena;2014;198,63;zł;
1400000;MAZOWIECKIE;maj;półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę;cena;2015;206,76;zł;
1400000;MAZOWIECKIE;maj;półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę;cena;2016;199,61;zł;
1400000;MAZOWIECKIE;maj;półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę;cena;2017;204,84;zł;
1400000;MAZOWIECKIE;maj;półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę;cena;2018;211,38;zł;
1400000;MAZOWIECKIE;maj;półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę;cena;2019;205,61;zł;
1400000;MAZOWIECKIE;maj;półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę;cena;2006;150,04;zł;
1400000;MAZOWIECKIE;maj;półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę;cena;2007;156,77;zł;
1400000;MAZOWIECKIE;maj;półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę;cena;2008;151,92;zł;
1400000;MAZOWIECKIE;maj;półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę;cena;2009;160,12;zł;
1400000;MAZOWIECKIE;maj;półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę;cena;2010;168,19;zł;
1400000;MAZOWIECKIE;maj;półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę;cena;2011;171,23;zł;
1400000;MAZOWIECKIE;maj;półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę;cena;2012;162,87;zł;
1400000;MAZOWIECKIE;maj;półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę;cena;2013;176,27;zł;
1400000;MAZOWIECKIE;maj;półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę;cena;2014;191,39;zł;
1400000;MAZOWIECKIE;maj;półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę;cena;2015;196,61;zł;
1400000;MAZOWIECKIE;maj;półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę;cena;2016;195,57;zł;
1400000;MAZOWIECKIE;maj;półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę;cena;2017;193,84;zł;
1400000;MAZOWIECKIE;maj;półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę;cena;2018;195,59;zł;
1400000;MAZOWIECKIE;maj;półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę;cena;2019;195,36;zł;
1400000;MAZOWIECKIE;maj;wizyta u lekarza specjalisty;cena;2006;58,63;zł;
1400000;MAZOWIECKIE;maj;wizyta u lekarza specjalisty;cena;2007;60,63;zł;
1400000;MAZOWIECKIE;maj;wizyta u lekarza specjalisty;cena;2008;66,46;zł;
1400000;MAZOWIECKIE;maj;wizyta u lekarza specjalisty;cena;2009;68,56;zł;
1400000;MAZOWIECKIE;maj;wizyta u lekarza specjalisty;cena;2010;73,13;zł;
1400000;MAZOWIECKIE;maj;wizyta u lekarza specjalisty;cena;2011;78,33;zł;
1400000;MAZOWIECKIE;maj;wizyta u lekarza specjalisty;cena;2012;87,08;zł;
1400000;MAZOWIECKIE;maj;wizyta u lekarza specjalisty;cena;2013;93,13;zł;
1400000;MAZOWIECKIE;maj;wizyta u lekarza specjalisty;cena;2014;97,71;zł;
1400000;MAZOWIECKIE;maj;wizyta u lekarza specjalisty;cena;2015;97,92;zł;
1400000;MAZOWIECKIE;maj;wizyta u lekarza specjalisty;cena;2016;100,87;zł;
1400000;MAZOWIECKIE;maj;wizyta u lekarza specjalisty;cena;2017;102,5;zł;
1400000;MAZOWIECKIE;maj;wizyta u lekarza specjalisty;cena;2018;110,21;zł;
1400000;MAZOWIECKIE;maj;wizyta u lekarza specjalisty;cena;2019;113,33;zł;
1400000;MAZOWIECKIE;maj;olej napędowy - za 1l;cena;2006;;zł;
1400000;MAZOWIECKIE;maj;olej napędowy - za 1l;cena;2007;;zł;
1400000;MAZOWIECKIE;maj;olej napędowy - za 1l;cena;2008;;zł;
1400000;MAZOWIECKIE;maj;olej napędowy - za 1l;cena;2009;;zł;
1400000;MAZOWIECKIE;maj;olej napędowy - za 1l;cena;2010;;zł;
1400000;MAZOWIECKIE;maj;olej napędowy - za 1l;cena;2011;;zł;
1400000;MAZOWIECKIE;maj;olej napędowy - za 1l;cena;2012;;zł;
1400000;MAZOWIECKIE;maj;olej napędowy - za 1l;cena;2013;5,32;zł;
1400000;MAZOWIECKIE;maj;olej napędowy - za 1l;cena;2014;5,37;zł;
1400000;MAZOWIECKIE;maj;olej napędowy - za 1l;cena;2015;4,71;zł;
1400000;MAZOWIECKIE;maj;olej napędowy - za 1l;cena;2016;4,07;zł;
1400000;MAZOWIECKIE;maj;olej napędowy - za 1l;cena;2017;4,48;zł;
1400000;MAZOWIECKIE;maj;olej napędowy - za 1l;cena;2018;5;zł;
1400000;MAZOWIECKIE;maj;olej napędowy - za 1l;cena;2019;5,21;zł;
1600000;OPOLSKIE;maj;bułka pszenna - za 50g;cena;2006;0,32;zł;
1600000;OPOLSKIE;maj;bułka pszenna - za 50g;cena;2007;0,37;zł;
1600000;OPOLSKIE;maj;bułka pszenna - za 50g;cena;2008;0,41;zł;
1600000;OPOLSKIE;maj;bułka pszenna - za 50g;cena;2009;0,44;zł;
1600000;OPOLSKIE;maj;bułka pszenna - za 50g;cena;2010;0,44;zł;
1600000;OPOLSKIE;maj;bułka pszenna - za 50g;cena;2011;0,53;zł;
1600000;OPOLSKIE;maj;bułka pszenna - za 50g;cena;2012;0,51;zł;
1600000;OPOLSKIE;maj;bułka pszenna - za 50g;cena;2013;0,47;zł;
1600000;OPOLSKIE;maj;bułka pszenna - za 50g;cena;2014;0,46;zł;
1600000;OPOLSKIE;maj;bułka pszenna - za 50g;cena;2015;0,46;zł;
1600000;OPOLSKIE;maj;bułka pszenna - za 50g;cena;2016;0,48;zł;
1600000;OPOLSKIE;maj;bułka pszenna - za 50g;cena;2017;0,49;zł;
1600000;OPOLSKIE;maj;bułka pszenna - za 50g;cena;2018;0,49;zł;
1600000;OPOLSKIE;maj;bułka pszenna - za 50g;cena;2019;0,51;zł;
1600000;OPOLSKIE;maj;kurczęta patroszone - za 1kg;cena;2006;5,19;zł;
1600000;OPOLSKIE;maj;kurczęta patroszone - za 1kg;cena;2007;6,05;zł;
1600000;OPOLSKIE;maj;kurczęta patroszone - za 1kg;cena;2008;6,28;zł;
1600000;OPOLSKIE;maj;kurczęta patroszone - za 1kg;cena;2009;6,81;zł;
1600000;OPOLSKIE;maj;kurczęta patroszone - za 1kg;cena;2010;5,86;zł;
1600000;OPOLSKIE;maj;kurczęta patroszone - za 1kg;cena;2011;7,34;zł;
1600000;OPOLSKIE;maj;kurczęta patroszone - za 1kg;cena;2012;7,38;zł;
1600000;OPOLSKIE;maj;kurczęta patroszone - za 1kg;cena;2013;7,65;zł;
1600000;OPOLSKIE;maj;kurczęta patroszone - za 1kg;cena;2014;7,1;zł;
1600000;OPOLSKIE;maj;kurczęta patroszone - za 1kg;cena;2015;6,61;zł;
1600000;OPOLSKIE;maj;kurczęta patroszone - za 1kg;cena;2016;7,04;zł;
1600000;OPOLSKIE;maj;kurczęta patroszone - za 1kg;cena;2017;6,58;zł;
1600000;OPOLSKIE;maj;kurczęta patroszone - za 1kg;cena;2018;6,67;zł;
1600000;OPOLSKIE;maj;kurczęta patroszone - za 1kg;cena;2019;6,93;zł;
1600000;OPOLSKIE;maj;kiełbasa wędzona - za 1kg;cena;2006;12,44;zł;
1600000;OPOLSKIE;maj;kiełbasa wędzona - za 1kg;cena;2007;13,03;zł;
1600000;OPOLSKIE;maj;kiełbasa wędzona - za 1kg;cena;2008;11,78;zł;
